group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
announce-response-to-bytes,,,,,41848673.0,ns,7080
announce-response-to-bytes,,,,,41200469.0,ns,7140
announce-response-to-bytes,,,,,41534287.0,ns,7200
announce-response-to-bytes,,,,,41858123.0,ns,7260
announce-response-to-bytes,,,,,45388067.0,ns,7320
announce-response-to-bytes,,,,,44341923.0,ns,7380
announce-response-to-bytes,,,,,44438842.0,ns,7440
announce-response-to-bytes,,,,,46568539.0,ns,7500
announce-response-to-bytes,,,,,44268013.0,ns,7560
announce-response-to-bytes,,,,,43035579.0,ns,7620
announce-response-to-bytes,,,,,44147832.0,ns,7680
announce-response-to-bytes,,,,,55676747.0,ns,7740
announce-response-to-bytes,,,,,46128532.0,ns,7800
announce-response-to-bytes,,,,,48995123.0,ns,7860
announce-response-to-bytes,,,,,49011107.0,ns,7920
announce-response-to-bytes,,,,,49542556.0,ns,7980
announce-response-to-bytes,,,,,46641470.0,ns,8040
announce-response-to-bytes,,,,,46716072.0,ns,8100
announce-response-to-bytes,,,,,48215559.0,ns,8160
announce-response-to-bytes,,,,,49182187.0,ns,8220
announce-response-to-bytes,,,,,47115008.0,ns,8280
announce-response-to-bytes,,,,,47786180.0,ns,8340
announce-response-to-bytes,,,,,55059536.0,ns,8400
announce-response-to-bytes,,,,,50928893.0,ns,8460
announce-response-to-bytes,,,,,48943719.0,ns,8520
announce-response-to-bytes,,,,,49857201.0,ns,8580
announce-response-to-bytes,,,,,53184689.0,ns,8640
announce-response-to-bytes,,,,,60794127.0,ns,8700
announce-response-to-bytes,,,,,50630441.0,ns,8760
announce-response-to-bytes,,,,,54408127.0,ns,8820
announce-response-to-bytes,,,,,51832713.0,ns,8880
announce-response-to-bytes,,,,,53006034.0,ns,8940
announce-response-to-bytes,,,,,64631314.0,ns,9000
announce-response-to-bytes,,,,,52020623.0,ns,9060
announce-response-to-bytes,,,,,56213004.0,ns,9120
announce-response-to-bytes,,,,,52489138.0,ns,9180
announce-response-to-bytes,,,,,53166450.0,ns,9240
announce-response-to-bytes,,,,,56725165.0,ns,9300
announce-response-to-bytes,,,,,56515953.0,ns,9360
announce-response-to-bytes,,,,,53709942.0,ns,9420
announce-response-to-bytes,,,,,54206409.0,ns,9480
announce-response-to-bytes,,,,,56132382.0,ns,9540
announce-response-to-bytes,,,,,58787885.0,ns,9600
announce-response-to-bytes,,,,,62005408.0,ns,9660
announce-response-to-bytes,,,,,56197378.0,ns,9720
announce-response-to-bytes,,,,,56754534.0,ns,9780
announce-response-to-bytes,,,,,57732334.0,ns,9840
announce-response-to-bytes,,,,,60488688.0,ns,9900
announce-response-to-bytes,,,,,60813225.0,ns,9960
announce-response-to-bytes,,,,,57858522.0,ns,10020
announce-response-to-bytes,,,,,58081463.0,ns,10080
